state,pincode,year,quater,registered_user
assam,781011,2019,q4,17500
assam,781009,2019,q4,17023
assam,786001,2019,q4,16755
assam,781028,2019,q4,15378
assam,781032,2020,q1,33205
assam,781022,2020,q1,26607
assam,781001,2020,q1,24106
assam,781038,2020,q1,21242
assam,783380,2020,q1,19871
assam,781011,2020,q1,19355
assam,785001,2020,q1,19193
assam,781009,2020,q1,18666
assam,786001,2020,q1,18552
assam,781028,2020,q1,17121
assam,781032,2020,q2,36494
assam,781022,2020,q2,29237
assam,781001,2020,q2,26634
assam,781038,2020,q2,23439
assam,783380,2020,q2,22873
assam,781011,2020,q2,21654
assam,785001,2020,q2,21271
assam,786001,2020,q2,20738
assam,781009,2020,q2,19800
assam,781028,2020,q2,19046
assam,781032,2020,q3,39646
assam,781022,2020,q3,31853
assam,781001,2020,q3,29045
assam,781038,2020,q3,25600
assam,783380,2020,q3,25150
assam,781011,2020,q3,23762
assam,785001,2020,q3,23212
assam,786001,2020,q3,22736
assam,781028,2020,q3,20913
assam,781009,2020,q3,20809
assam,781032,2020,q4,43335
assam,781022,2020,q4,34873
assam,781001,2020,q4,31894
assam,781038,2020,q4,27985
assam,783380,2020,q4,27308
assam,781011,2020,q4,26044
assam,785001,2020,q4,25298
assam,786001,2020,q4,24846
assam,781028,2020,q4,22952
assam,782435,2020,q4,22802
assam,781032,2021,q1,46783
assam,781022,2021,q1,37652
assam,781001,2021,q1,34483
assam,781038,2021,q1,30260
assam,783380,2021,q1,29414
assam,781011,2021,q1,28064
assam,785001,2021,q1,27259
assam,786001,2021,q1,26762
assam,781028,2021,q1,24813
assam,782435,2021,q1,24658
assam,781032,2021,q2,49999
assam,781022,2021,q2,40254
assam,781001,2021,q2,36847
assam,781038,2021,q2,32353
assam,783380,2021,q2,31551
assam,781011,2021,q2,30045
assam,785001,2021,q2,29194
assam,786001,2021,q2,28664
assam,781028,2021,q2,26557
assam,782435,2021,q2,26455
assam,781032,2021,q3,53594
assam,781022,2021,q3,43191
assam,781001,2021,q3,39514
assam,781038,2021,q3,34724
assam,783380,2021,q3,34031
assam,781011,2021,q3,32293
assam,785001,2021,q3,31327
assam,786001,2021,q3,30785
assam,782435,2021,q3,28639
assam,781028,2021,q3,28555
assam,781032,2021,q4,57249
assam,781022,2021,q4,46108
assam,781001,2021,q4,42225
assam,781038,2021,q4,37135
assam,783380,2021,q4,36481
assam,781011,2021,q4,34495
assam,785001,2021,q4,33508
assam,786001,2021,q4,32892
assam,782435,2021,q4,30729
assam,781028,2021,q4,30534
assam,781032,2022,q1,60632
assam,781022,2022,q1,48859
assam,781001,2022,q1,44765
assam,781038,2022,q1,39366
assam,783380,2022,q1,38840
assam,781011,2022,q1,36583
assam,785001,2022,q1,35517
assam,786001,2022,q1,34879
assam,782435,2022,q1,32753
assam,781028,2022,q1,32414
assam,781032,2022,q2,63866
assam,781022,2022,q2,51543
assam,781001,2022,q2,47222
assam,781038,2022,q2,41519
assam,783380,2022,q2,41067
assam,781011,2022,q2,38612
assam,785001,2022,q2,37438
assam,786001,2022,q2,36760
assam,782435,2022,q2,34642
assam,781028,2022,q2,34231
assam,781032,2022,q3,67280
assam,781022,2022,q3,54277
assam,781001,2022,q3,49784
assam,781038,2022,q3,43745
assam,783380,2022,q3,43396
assam,781011,2022,q3,40762
assam,785001,2022,q3,39413
assam,786001,2022,q3,38716
assam,782435,2022,q3,36615
assam,781028,2022,q3,36089
assam,781032,2022,q4,70664
assam,781022,2022,q4,57039
assam,781001,2022,q4,52292
assam,781038,2022,q4,45987
assam,783380,2022,q4,45548
assam,781011,2022,q4,42885
assam,785001,2022,q4,41419
assam,786001,2022,q4,40689
assam,782435,2022,q4,38441
assam,781028,2022,q4,37934
bihar,800001,2018,q1,71092
bihar,800006,2018,q1,51989
bihar,800020,2018,q1,46299
bihar,845401,2018,q1,26349
bihar,823001,2018,q1,22311
bihar,801503,2018,q1,20404
bihar,845438,2018,q1,20223
bihar,842001,2018,q1,20084
bihar,812001,2018,q1,20071
bihar,842002,2018,q1,20024
bihar,800001,2018,q2,94711
bihar,800006,2018,q2,68659
bihar,800020,2018,q2,60774
bihar,845401,2018,q2,36977
bihar,823001,2018,q2,30395
bihar,845438,2018,q2,28375
bihar,842001,2018,q2,27334
bihar,801503,2018,q2,27233
bihar,812001,2018,q2,26979
bihar,842002,2018,q2,26341
bihar,800001,2018,q3,112494
bihar,800006,2018,q3,82368
bihar,800020,2018,q3,72430
bihar,845401,2018,q3,45977
bihar,823001,2018,q3,37326
bihar,845438,2018,q3,35432
bihar,842001,2018,q3,32797
bihar,801503,2018,q3,32597
bihar,812001,2018,q3,31778
bihar,842002,2018,q3,31195
bihar,800001,2018,q4,134254
bihar,800006,2018,q4,97937
bihar,800020,2018,q4,86072
bihar,845401,2018,q4,56938
bihar,823001,2018,q4,46023
bihar,845438,2018,q4,44617
bihar,842001,2018,q4,39428
bihar,801503,2018,q4,39106
bihar,812001,2018,q4,38300
bihar,802301,2018,q4,38256
bihar,800001,2019,q1,155763
bihar,800006,2019,q1,112180
bihar,800020,2019,q1,98591
bihar,845401,2019,q1,67473
bihar,823001,2019,q1,53758
bihar,845438,2019,q1,53452
bihar,801503,2019,q1,45773
bihar,842001,2019,q1,45763
bihar,802301,2019,q1,44801
bihar,812001,2019,q1,44256
bihar,800001,2019,q2,176131
bihar,800006,2019,q2,122307
bihar,800020,2019,q2,108548
bihar,845401,2019,q2,76909
bihar,845438,2019,q2,61028
bihar,823001,2019,q2,59743
bihar,842001,2019,q2,52549
bihar,801503,2019,q2,51154
bihar,802301,2019,q2,50446
bihar,812001,2019,q2,50398
bihar,800001,2019,q3,194197
bihar,800006,2019,q3,131686
bihar,800020,2019,q3,117437
bihar,845401,2019,q3,85543
bihar,845438,2019,q3,68041
bihar,823001,2019,q3,65720
bihar,842001,2019,q3,58919
bihar,801503,2019,q3,56571
bihar,812001,2019,q3,55738
bihar,802301,2019,q3,55612
bihar,800001,2019,q4,210421
bihar,800006,2019,q4,141267
bihar,800020,2019,q4,126595
bihar,845401,2019,q4,95162
bihar,845438,2019,q4,76410
bihar,823001,2019,q4,71999
bihar,842001,2019,q4,64740
bihar,801503,2019,q4,61692
bihar,802301,2019,q4,61027
bihar,812001,2019,q4,60690
bihar,800001,2020,q1,226061
bihar,800006,2020,q1,149937
bihar,800020,2020,q1,135524
bihar,845401,2020,q1,105308
bihar,845438,2020,q1,85599
bihar,823001,2020,q1,78258
bihar,842001,2020,q1,70891
bihar,801503,2020,q1,66952
bihar,846004,2020,q1,66311
bihar,802301,2020,q1,66179
bihar,800001,2020,q2,239180
bihar,800006,2020,q2,156697
bihar,800020,2020,q2,143564
bihar,845401,2020,q2,116500
bihar,845438,2020,q2,95794
bihar,823001,2020,q2,84238
bihar,842001,2020,q2,76881
bihar,801503,2020,q2,72440
bihar,846004,2020,q2,72384
bihar,802301,2020,q2,71937
bihar,800001,2020,q3,254577
bihar,800006,2020,q3,165587
bihar,800020,2020,q3,153436
bihar,845401,2020,q3,128397
bihar,845438,2020,q3,105491
bihar,823001,2020,q3,91491
bihar,842001,2020,q3,83156
bihar,846004,2020,q3,79075
bihar,801503,2020,q3,78835
bihar,802301,2020,q3,77893
bihar,800001,2020,q4,271953
bihar,800006,2020,q4,176286
bihar,800020,2020,q4,164391
bihar,845401,2020,q4,139691
bihar,845438,2020,q4,114907
bihar,823001,2020,q4,98986
bihar,842001,2020,q4,89605
bihar,846004,2020,q4,85920
bihar,801503,2020,q4,85326
bihar,802301,2020,q4,84588
bihar,800001,2021,q1,291064
bihar,800006,2021,q1,188807
bihar,800020,2021,q1,176118
bihar,845401,2021,q1,151249
bihar,845438,2021,q1,124418
bihar,823001,2021,q1,106623
bihar,842001,2021,q1,96473
bihar,846004,2021,q1,92791
bihar,801503,2021,q1,91718
bihar,802301,2021,q1,91053
bihar,800001,2021,q2,310396
bihar,800006,2021,q2,201509
bihar,800020,2021,q2,187797
bihar,845401,2021,q2,162194
bihar,845438,2021,q2,133423
bihar,823001,2021,q2,113959
bihar,842001,2021,q2,103177
bihar,846004,2021,q2,99223
bihar,801503,2021,q2,98037
bihar,802301,2021,q2,97433
bihar,800001,2021,q3,331994
bihar,800006,2021,q3,215907
bihar,800020,2021,q3,200899
bihar,845401,2021,q3,174765
bihar,845438,2021,q3,143642
bihar,823001,2021,q3,122153
bihar,842001,2021,q3,110719
bihar,846004,2021,q3,106541
bihar,801503,2021,q3,105096
bihar,802301,2021,q3,104690
bihar,800001,2021,q4,354049
bihar,800006,2021,q4,230673
bihar,800020,2021,q4,214343
bihar,845401,2021,q4,187426
bihar,845438,2021,q4,154094
bihar,823001,2021,q4,130535
bihar,842001,2021,q4,118411
bihar,846004,2021,q4,113937
bihar,801503,2021,q4,112216
bihar,802301,2021,q4,112066
bihar,800001,2022,q1,374585
bihar,800006,2022,q1,244496
bihar,800020,2022,q1,226982
bihar,845401,2022,q1,199667
bihar,845438,2022,q1,164043
bihar,823001,2022,q1,138345
bihar,842001,2022,q1,125613
bihar,846004,2022,q1,120989
bihar,802301,2022,q1,119021
bihar,801503,2022,q1,118829
bihar,800001,2022,q2,394289
bihar,800006,2022,q2,257919
bihar,800020,2022,q2,239192
bihar,845401,2022,q2,211280
bihar,845438,2022,q2,173688
bihar,823001,2022,q2,145953
bihar,842001,2022,q2,132578
bihar,846004,2022,q2,127805
bihar,802301,2022,q2,125702
bihar,801503,2022,q2,125223
bihar,800001,2022,q3,414926
bihar,800006,2022,q3,272017
bihar,800020,2022,q3,251896
bihar,845401,2022,q3,223461
bihar,845438,2022,q3,183758
bihar,823001,2022,q3,153810
bihar,842001,2022,q3,139844
bihar,846004,2022,q3,134888
bihar,802301,2022,q3,132748
bihar,801503,2022,q3,131911
bihar,800001,2022,q4,435858
bihar,800006,2022,q4,286403
bihar,800020,2022,q4,264853
bihar,845401,2022,q4,235479
bihar,845438,2022,q4,193467
bihar,823001,2022,q4,161778
bihar,842001,2022,q4,147230
bihar,846004,2022,q4,142051
bihar,802301,2022,q4,139772
bihar,801503,2022,q4,138639
chandigarh,160101,2018,q1,11805
chandigarh,160002,2018,q1,10228
chandigarh,160036,2018,q1,9118
chandigarh,160047,2018,q1,8701
chandigarh,160022,2018,q1,7205
chandigarh,160014,2018,q1,5082
chandigarh,160015,2018,q1,3791
chandigarh,160030,2018,q1,3568
chandigarh,160019,2018,q1,3384
chandigarh,160020,2018,q1,3161
chandigarh,160101,2018,q2,15846
chandigarh,160002,2018,q2,13532
chandigarh,160036,2018,q2,12172
chandigarh,160047,2018,q2,11636
chandigarh,160022,2018,q2,9558
chandigarh,160014,2018,q2,7019
chandigarh,160015,2018,q2,4883
chandigarh,160030,2018,q2,4840
chandigarh,160019,2018,q2,4407
chandigarh,160020,2018,q2,4165
chandigarh,160101,2018,q3,19810
chandigarh,160002,2018,q3,16929
chandigarh,160036,2018,q3,15103
chandigarh,160047,2018,q3,14492
chandigarh,160022,2018,q3,11963
chandigarh,160014,2018,q3,8884
chandigarh,160015,2018,q3,6087
chandigarh,160030,2018,q3,5895
chandigarh,160019,2018,q3,5610
chandigarh,160020,2018,q3,5211
chandigarh,160101,2018,q4,24670
chandigarh,160002,2018,q4,21350
chandigarh,160036,2018,q4,18721
chandigarh,160047,2018,q4,17732
chandigarh,160022,2018,q4,14640
chandigarh,160014,2018,q4,11285
chandigarh,160015,2018,q4,7435
chandigarh,160030,2018,q4,7194
chandigarh,160019,2018,q4,6759
chandigarh,160020,2018,q4,6374
chandigarh,160101,2019,q1,29177
chandigarh,160002,2019,q1,25286
chandigarh,160036,2019,q1,22093
chandigarh,160047,2019,q1,20696
chandigarh,160022,2019,q1,17171
chandigarh,160014,2019,q1,13548
chandigarh,160015,2019,q1,8582
chandigarh,160030,2019,q1,8239
chandigarh,160019,2019,q1,7885
chandigarh,160020,2019,q1,7361
chandigarh,160101,2019,q2,33226
chandigarh,160002,2019,q2,28840
chandigarh,160036,2019,q2,25318
chandigarh,160047,2019,q2,23915
chandigarh,160022,2019,q2,19707
chandigarh,160014,2019,q2,15583
chandigarh,160015,2019,q2,9647
chandigarh,160030,2019,q2,9337
chandigarh,160011,2019,q2,8964
chandigarh,160019,2019,q2,8898
chandigarh,160101,2019,q3,36777
chandigarh,160002,2019,q3,31994
chandigarh,160036,2019,q3,28167
chandigarh,160047,2019,q3,26498
chandigarh,160022,2019,q3,21892
chandigarh,160014,2019,q3,17435
chandigarh,160011,2019,q3,10735
chandigarh,160015,2019,q3,10628
chandigarh,160030,2019,q3,10239
chandigarh,160019,2019,q3,9821
chandigarh,160101,2019,q4,39986
chandigarh,160002,2019,q4,34899
chandigarh,160036,2019,q4,30449
chandigarh,160047,2019,q4,28715
chandigarh,160022,2019,q4,23574
chandigarh,160014,2019,q4,19040
chandigarh,160011,2019,q4,11692
chandigarh,160015,2019,q4,11476
chandigarh,160030,2019,q4,10959
chandigarh,160019,2019,q4,10540
chandigarh,160101,2020,q1,43456
chandigarh,160002,2020,q1,37722
chandigarh,160036,2020,q1,33042
chandigarh,160047,2020,q1,31101
chandigarh,160022,2020,q1,25119
chandigarh,160014,2020,q1,21073
chandigarh,160011,2020,q1,12511
chandigarh,160015,2020,q1,12196
chandigarh,160030,2020,q1,11732
chandigarh,160019,2020,q1,11241
chandigarh,160101,2020,q2,47100
chandigarh,160002,2020,q2,40795
chandigarh,160036,2020,q2,35489
chandigarh,160047,2020,q2,33566
chandigarh,160022,2020,q2,26409
chandigarh,160014,2020,q2,23291
chandigarh,160011,2020,q2,13058
chandigarh,160015,2020,q2,12817
chandigarh,160030,2020,q2,12456
chandigarh,160019,2020,q2,11973
chandigarh,160101,2020,q3,50901
chandigarh,160002,2020,q3,44149
chandigarh,160036,2020,q3,38339
chandigarh,160047,2020,q3,36323
chandigarh,160022,2020,q3,28178
chandigarh,160014,2020,q3,25601
chandigarh,160015,2020,q3,13598
chandigarh,160011,2020,q3,13532
chandigarh,160030,2020,q3,13346
chandigarh,160019,2020,q3,12815
chandigarh,160101,2020,q4,55221
chandigarh,160002,2020,q4,47806
chandigarh,160036,2020,q4,41473
chandigarh,160047,2020,q4,39470
chandigarh,160022,2020,q4,30329
chandigarh,160014,2020,q4,27809
chandigarh,160015,2020,q4,14608
chandigarh,160030,2020,q4,14336
chandigarh,160011,2020,q4,14092
chandigarh,160019,2020,q4,13806
chandigarh,160101,2021,q1,59366
chandigarh,160002,2021,q1,51384
chandigarh,160036,2021,q1,44518
chandigarh,160047,2021,q1,42473
chandigarh,160022,2021,q1,32441
chandigarh,160014,2021,q1,29983
chandigarh,160015,2021,q1,15642
chandigarh,160030,2021,q1,15357
chandigarh,160011,2021,q1,14949
chandigarh,160019,2021,q1,14773
chandigarh,160101,2021,q2,63492
chandigarh,160002,2021,q2,54973
chandigarh,160036,2021,q2,47535
chandigarh,160047,2021,q2,45337
chandigarh,160022,2021,q2,34573
chandigarh,160014,2021,q2,32068
chandigarh,160015,2021,q2,16673
chandigarh,160030,2021,q2,16402
chandigarh,160011,2021,q2,15925
chandigarh,160019,2021,q2,15784
chandigarh,160101,2021,q3,68033
chandigarh,160002,2021,q3,58992
chandigarh,160036,2021,q3,50920
chandigarh,160047,2021,q3,48505
chandigarh,160022,2021,q3,36978
chandigarh,160014,2021,q3,34469
chandigarh,160015,2021,q3,17785
chandigarh,160030,2021,q3,17596
chandigarh,160011,2021,q3,16987
chandigarh,160019,2021,q3,16871
chandigarh,160101,2021,q4,72637
chandigarh,160002,2021,q4,62969
chandigarh,160036,2021,q4,54223
chandigarh,160047,2021,q4,51660
chandigarh,160022,2021,q4,39282
chandigarh,160014,2021,q4,36857
chandigarh,160015,2021,q4,18899
chandigarh,160030,2021,q4,18735
chandigarh,160011,2021,q4,18061
chandigarh,160019,2021,q4,17944
chandigarh,160101,2022,q1,76960
chandigarh,160002,2022,q1,66680
chandigarh,160036,2022,q1,57265
chandigarh,160047,2022,q1,54598
chandigarh,160022,2022,q1,41445
chandigarh,160014,2022,q1,39045
chandigarh,160015,2022,q1,19940
chandigarh,160030,2022,q1,19799
chandigarh,160011,2022,q1,19085
chandigarh,160019,2022,q1,18943
chandigarh,160101,2022,q2,81030
chandigarh,160002,2022,q2,70202
chandigarh,160036,2022,q2,60207
chandigarh,160047,2022,q2,57439
chandigarh,160022,2022,q2,43479
chandigarh,160014,2022,q2,41121
chandigarh,160015,2022,q2,20944
chandigarh,160030,2022,q2,20822
chandigarh,160011,2022,q2,20043
chandigarh,160019,2022,q2,19907
chandigarh,160101,2022,q3,85368
chandigarh,160002,2022,q3,73870
chandigarh,160036,2022,q3,63231
chandigarh,160047,2022,q3,60295
chandigarh,160022,2022,q3,45609
chandigarh,160014,2022,q3,43314
chandigarh,160015,2022,q3,21953
chandigarh,160030,2022,q3,21889
chandigarh,160011,2022,q3,21003
chandigarh,160019,2022,q3,20886
chandigarh,160101,2022,q4,89650
chandigarh,160002,2022,q4,77592
chandigarh,160036,2022,q4,66174
chandigarh,160047,2022,q4,63191
chandigarh,160022,2022,q4,47654
chandigarh,160014,2022,q4,45488
chandigarh,160015,2022,q4,22959
chandigarh,160030,2022,q4,22922
chandigarh,160011,2022,q4,22005
chandigarh,160019,2022,q4,21875
chhattisgarh,492001,2018,q1,33697
chhattisgarh,495001,2018,q1,31414
chhattisgarh,497001,2018,q1,17641
chhattisgarh,491001,2018,q1,16037
chhattisgarh,496005,2018,q1,14858
chhattisgarh,490023,2018,q1,14149
chhattisgarh,490006,2018,q1,13820
chhattisgarh,491441,2018,q1,13502
chhattisgarh,492009,2018,q1,12380
chhattisgarh,495450,2018,q1,11340
chhattisgarh,492001,2018,q2,46075
chhattisgarh,495001,2018,q2,42241
chhattisgarh,497001,2018,q2,24183
chhattisgarh,491001,2018,q2,21986
chhattisgarh,496005,2018,q2,20104
chhattisgarh,490023,2018,q2,19029
chhattisgarh,491441,2018,q2,18770
chhattisgarh,490006,2018,q2,18260
chhattisgarh,492009,2018,q2,16914
chhattisgarh,495450,2018,q2,15410
chhattisgarh,492001,2018,q3,56931
chhattisgarh,495001,2018,q3,51338
chhattisgarh,497001,2018,q3,31248
chhattisgarh,491001,2018,q3,26913
chhattisgarh,496005,2018,q3,24939
chhattisgarh,491441,2018,q3,23726
chhattisgarh,490023,2018,q3,22719
chhattisgarh,490006,2018,q3,21320
chhattisgarh,492009,2018,q3,20833
chhattisgarh,495450,2018,q3,19323
chhattisgarh,492001,2018,q4,70803
chhattisgarh,495001,2018,q4,63849
chhattisgarh,497001,2018,q4,39828
chhattisgarh,491001,2018,q4,33311
chhattisgarh,496005,2018,q4,31493
chhattisgarh,491441,2018,q4,29687
chhattisgarh,490023,2018,q4,27817
chhattisgarh,492009,2018,q4,26001
chhattisgarh,490006,2018,q4,25695
chhattisgarh,495450,2018,q4,24526
chhattisgarh,492001,2019,q1,86083
chhattisgarh,495001,2019,q1,75175
chhattisgarh,497001,2019,q1,47425
chhattisgarh,491001,2019,q1,40489
chhattisgarh,496005,2019,q1,37229
chhattisgarh,491441,2019,q1,35384
chhattisgarh,490023,2019,q1,33849
chhattisgarh,492009,2019,q1,32208
chhattisgarh,490006,2019,q1,30575
chhattisgarh,495450,2019,q1,28696
chhattisgarh,492001,2019,q2,101202
chhattisgarh,495001,2019,q2,83752
chhattisgarh,497001,2019,q2,53805
chhattisgarh,491001,2019,q2,47000
chhattisgarh,496005,2019,q2,41612
chhattisgarh,491441,2019,q2,40731
chhattisgarh,490023,2019,q2,38778
chhattisgarh,492009,2019,q2,37269
chhattisgarh,490006,2019,q2,34533
chhattisgarh,495450,2019,q2,31991
chhattisgarh,492001,2019,q3,114627
chhattisgarh,495001,2019,q3,91881
chhattisgarh,497001,2019,q3,60207
chhattisgarh,491001,2019,q3,53426
chhattisgarh,496005,2019,q3,45607
chhattisgarh,491441,2019,q3,45344
chhattisgarh,490023,2019,q3,43443
chhattisgarh,492009,2019,q3,41984
chhattisgarh,490006,2019,q3,38436
chhattisgarh,495450,2019,q3,35125
chhattisgarh,492001,2019,q4,126984
chhattisgarh,495001,2019,q4,101245
chhattisgarh,497001,2019,q4,67647
chhattisgarh,491001,2019,q4,59454
chhattisgarh,491441,2019,q4,50228
chhattisgarh,496005,2019,q4,49927
chhattisgarh,490023,2019,q4,47785
chhattisgarh,492009,2019,q4,46345
chhattisgarh,490006,2019,q4,42008
chhattisgarh,495450,2019,q4,38901
chhattisgarh,492001,2020,q1,140048
chhattisgarh,495001,2020,q1,110715
chhattisgarh,497001,2020,q1,74566
chhattisgarh,491001,2020,q1,65631
chhattisgarh,491441,2020,q1,55399
chhattisgarh,496005,2020,q1,54386
chhattisgarh,490023,2020,q1,52266
chhattisgarh,492009,2020,q1,51146
chhattisgarh,490006,2020,q1,45425
chhattisgarh,495450,2020,q1,42930
chhattisgarh,492001,2020,q2,151787
chhattisgarh,495001,2020,q2,120117
chhattisgarh,497001,2020,q2,83017
chhattisgarh,491001,2020,q2,72228
chhattisgarh,491441,2020,q2,62172
chhattisgarh,496005,2020,q2,59452
chhattisgarh,490023,2020,q2,56411
chhattisgarh,492009,2020,q2,55679
chhattisgarh,490006,2020,q2,48734
chhattisgarh,495450,2020,q2,47509
chhattisgarh,492001,2020,q3,164803
chhattisgarh,495001,2020,q3,131279
chhattisgarh,497001,2020,q3,92438
chhattisgarh,491001,2020,q3,79505
