state,year,quater,district,registered_user,app_opening
tamil nadu,2019,q3,tirunelveli ,117255,1175307
tamil nadu,2019,q3,thiruvallur ,828137,13735986
tamil nadu,2019,q3,theni ,82211,845240
tamil nadu,2019,q3,ranipet ,123211,1585562
tamil nadu,2019,q3,namakkal ,148504,1602205
tamil nadu,2019,q3,vellore ,171770,2853368
tamil nadu,2019,q3,thiruvarur ,55010,563206
tamil nadu,2019,q4,tiruchirappalli ,299366,4026588
tamil nadu,2019,q4,ramanathapuram ,80027,961831
tamil nadu,2019,q4,krishnagiri ,335178,5693842
tamil nadu,2019,q4,cuddalore ,216583,2459744
tamil nadu,2019,q4,kancheepuram ,564806,11050988
tamil nadu,2019,q4,tiruppur ,427694,6111411
tamil nadu,2019,q4,dharmapuri ,171677,2525020
tamil nadu,2019,q4,thoothukkudi ,131336,1491277
tamil nadu,2019,q4,thanjavur ,181672,2336862
tamil nadu,2019,q4,madurai ,351234,4634811
tamil nadu,2019,q4,tiruvannamalai ,202112,2639455
tamil nadu,2019,q4,salem ,390301,4975680
tamil nadu,2019,q4,nagapattinam ,87998,989769
tamil nadu,2019,q4,tirupathur ,129026,1825987
tamil nadu,2019,q4,ariyalur ,52294,617517
tamil nadu,2019,q4,chennai ,1216610,22828193
tamil nadu,2019,q4,the nilgiris ,69335,970095
tamil nadu,2019,q4,erode ,242324,2893474
tamil nadu,2019,q4,karur ,89726,1036381
tamil nadu,2019,q4,kallakkurichi ,118948,1382861
tamil nadu,2019,q4,viluppuram ,157860,2142547
tamil nadu,2019,q4,pudukkottai ,89251,1061296
tamil nadu,2019,q4,perambalur ,43804,494635
tamil nadu,2019,q4,coimbatore ,767480,12267898
tamil nadu,2019,q4,virudhunagar ,136782,1588707
tamil nadu,2019,q4,dindigul ,177010,2388757
tamil nadu,2019,q4,sivaganga ,92648,1107528
tamil nadu,2019,q4,tenkasi ,79619,824540
tamil nadu,2019,q4,chengalpattu ,829575,22382821
tamil nadu,2019,q4,kanniyakumari ,147268,1703596
tamil nadu,2019,q4,tirunelveli ,136178,1506103
tamil nadu,2019,q4,thiruvallur ,934744,16550582
tamil nadu,2019,q4,theni ,96179,1142433
tamil nadu,2019,q4,ranipet ,141642,2023415
tamil nadu,2019,q4,namakkal ,169515,1979201
tamil nadu,2019,q4,vellore ,198172,3676316
tamil nadu,2019,q4,thiruvarur ,64519,719556
tamil nadu,2020,q1,tiruchirappalli ,339829,4719933
tamil nadu,2020,q1,ramanathapuram ,93243,1175864
tamil nadu,2020,q1,krishnagiri ,379857,6993104
tamil nadu,2020,q1,cuddalore ,247650,2974425
tamil nadu,2020,q1,kancheepuram ,626872,12333880
tamil nadu,2020,q1,tiruppur ,488697,7062739
tamil nadu,2020,q1,dharmapuri ,194617,3208124
tamil nadu,2020,q1,thoothukkudi ,152572,1838344
tamil nadu,2020,q1,thanjavur ,208798,2797086
tamil nadu,2020,q1,madurai ,402474,5507257
tamil nadu,2020,q1,tiruvannamalai ,230261,3220937
tamil nadu,2020,q1,salem ,442045,5979694
tamil nadu,2020,q1,nagapattinam ,101777,1199502
tamil nadu,2020,q1,tirupathur ,148648,2283628
tamil nadu,2020,q1,ariyalur ,60040,750655
tamil nadu,2020,q1,chennai ,1340762,25098869
tamil nadu,2020,q1,the nilgiris ,80235,1121593
tamil nadu,2020,q1,erode ,279035,3501764
tamil nadu,2020,q1,karur ,102936,1273957
tamil nadu,2020,q1,kallakkurichi ,138096,1826308
tamil nadu,2020,q1,viluppuram ,181301,2691021
tamil nadu,2020,q1,pudukkottai ,103610,1301766
tamil nadu,2020,q1,perambalur ,50493,630038
tamil nadu,2020,q1,coimbatore ,868832,14620009
tamil nadu,2020,q1,virudhunagar ,158388,1996827
tamil nadu,2020,q1,dindigul ,204661,2864002
tamil nadu,2020,q1,sivaganga ,106993,1359734
tamil nadu,2020,q1,tenkasi ,92142,1017754
tamil nadu,2020,q1,chengalpattu ,912587,24586991
tamil nadu,2020,q1,kanniyakumari ,171611,1981360
tamil nadu,2020,q1,tirunelveli ,158258,1860525
tamil nadu,2020,q1,thiruvallur ,1041642,18732482
tamil nadu,2020,q1,theni ,111186,1398101
tamil nadu,2020,q1,ranipet ,160257,2386777
tamil nadu,2020,q1,namakkal ,191510,2352284
tamil nadu,2020,q1,vellore ,225181,4369641
tamil nadu,2020,q1,thiruvarur ,75272,891778
tamil nadu,2020,q2,tiruchirappalli ,383178,4397712
tamil nadu,2020,q2,ramanathapuram ,111008,1538437
tamil nadu,2020,q2,krishnagiri ,424184,6702370
tamil nadu,2020,q2,cuddalore ,283455,3562036
tamil nadu,2020,q2,kancheepuram ,678899,7473570
tamil nadu,2020,q2,tiruppur ,550609,5884781
tamil nadu,2020,q2,dharmapuri ,221016,3874848
tamil nadu,2020,q2,thoothukkudi ,176731,2097792
tamil nadu,2020,q2,thanjavur ,240366,2808288
tamil nadu,2020,q2,madurai ,456527,5318809
tamil nadu,2020,q2,tiruvannamalai ,264353,4180733
tamil nadu,2020,q2,salem ,499360,6083707
tamil nadu,2020,q2,nagapattinam ,119011,1465103
tamil nadu,2020,q2,tirupathur ,170574,2597785
tamil nadu,2020,q2,ariyalur ,70530,1030795
tamil nadu,2020,q2,chennai ,1436722,13039961
tamil nadu,2020,q2,the nilgiris ,93246,1275950
tamil nadu,2020,q2,erode ,317681,3331606
tamil nadu,2020,q2,karur ,118636,1436363
tamil nadu,2020,q2,kallakkurichi ,160550,2486862
tamil nadu,2020,q2,viluppuram ,206170,3122431
tamil nadu,2020,q2,pudukkottai ,122447,1627425
tamil nadu,2020,q2,perambalur ,58963,747910
tamil nadu,2020,q2,coimbatore ,958191,9575606
tamil nadu,2020,q2,virudhunagar ,184693,2347483
tamil nadu,2020,q2,dindigul ,236638,3137832
tamil nadu,2020,q2,sivaganga ,125461,1694826
tamil nadu,2020,q2,tenkasi ,108499,1389035
tamil nadu,2020,q2,chengalpattu ,979769,11430968
tamil nadu,2020,q2,kanniyakumari ,201361,2294160
tamil nadu,2020,q2,tirunelveli ,182743,2083902
tamil nadu,2020,q2,thiruvallur ,1140330,13599646
tamil nadu,2020,q2,theni ,129850,1754220
tamil nadu,2020,q2,ranipet ,180545,2540420
tamil nadu,2020,q2,namakkal ,217014,2357316
tamil nadu,2020,q2,vellore ,252106,3459528
tamil nadu,2020,q2,thiruvarur ,89370,1157231
tamil nadu,2020,q3,tiruchirappalli ,433221,5742354
tamil nadu,2020,q3,ramanathapuram ,127682,1769579
tamil nadu,2020,q3,krishnagiri ,480568,9843357
tamil nadu,2020,q3,cuddalore ,323758,4318946
tamil nadu,2020,q3,kancheepuram ,744437,10979357
tamil nadu,2020,q3,tiruppur ,625391,8853479
tamil nadu,2020,q3,dharmapuri ,250927,4858338
tamil nadu,2020,q3,thoothukkudi ,202127,2568735
tamil nadu,2020,q3,thanjavur ,275156,3451569
tamil nadu,2020,q3,madurai ,516447,6967595
tamil nadu,2020,q3,tiruvannamalai ,299947,4626373
tamil nadu,2020,q3,salem ,564858,8036658
tamil nadu,2020,q3,nagapattinam ,136672,1679819
tamil nadu,2020,q3,tirupathur ,195018,3207917
tamil nadu,2020,q3,ariyalur ,81288,1186221
tamil nadu,2020,q3,chennai ,1566152,19853785
tamil nadu,2020,q3,the nilgiris ,107078,1552763
tamil nadu,2020,q3,erode ,364107,4686901
tamil nadu,2020,q3,karur ,136196,1821465
tamil nadu,2020,q3,kallakkurichi ,186752,3015004
tamil nadu,2020,q3,viluppuram ,233908,3650029
tamil nadu,2020,q3,pudukkottai ,142310,1923958
tamil nadu,2020,q3,perambalur ,68517,960757
tamil nadu,2020,q3,coimbatore ,1073680,14633137
tamil nadu,2020,q3,virudhunagar ,211752,2813373
tamil nadu,2020,q3,dindigul ,271023,3960702
tamil nadu,2020,q3,sivaganga ,145227,2077288
tamil nadu,2020,q3,tenkasi ,125008,1608242
tamil nadu,2020,q3,chengalpattu ,1064263,15465951
tamil nadu,2020,q3,kanniyakumari ,232596,2873401
tamil nadu,2020,q3,tirunelveli ,209034,2600875
tamil nadu,2020,q3,thiruvallur ,1260923,18894716
tamil nadu,2020,q3,theni ,150319,2140066
tamil nadu,2020,q3,ranipet ,203081,3140985
tamil nadu,2020,q3,namakkal ,246708,3170275
tamil nadu,2020,q3,vellore ,283896,4428079
tamil nadu,2020,q3,thiruvarur ,103424,1321235
tamil nadu,2020,q4,tiruchirappalli ,487716,7800392
tamil nadu,2020,q4,ramanathapuram ,145999,2165346
tamil nadu,2020,q4,krishnagiri ,545815,15449925
tamil nadu,2020,q4,cuddalore ,369293,5648690
tamil nadu,2020,q4,kancheepuram ,829207,18203380
tamil nadu,2020,q4,tiruppur ,710489,12955683
tamil nadu,2020,q4,dharmapuri ,282824,6532789
tamil nadu,2020,q4,thoothukkudi ,229630,3340803
tamil nadu,2020,q4,thanjavur ,313862,4559579
tamil nadu,2020,q4,madurai ,582252,9594616
tamil nadu,2020,q4,tiruvannamalai ,339997,6067460
tamil nadu,2020,q4,salem ,638883,11221873
tamil nadu,2020,q4,nagapattinam ,157944,2206727
tamil nadu,2020,q4,tirupathur ,222641,4673945
tamil nadu,2020,q4,ariyalur ,92841,1414528
tamil nadu,2020,q4,chennai ,1731527,34622039
tamil nadu,2020,q4,the nilgiris ,122548,2221229
tamil nadu,2020,q4,erode ,414616,6764324
tamil nadu,2020,q4,karur ,155208,2430114
tamil nadu,2020,q4,kallakkurichi ,212502,3489787
tamil nadu,2020,q4,viluppuram ,265349,4842033
tamil nadu,2020,q4,pudukkottai ,163394,2443995
tamil nadu,2020,q4,perambalur ,78324,1246209
tamil nadu,2020,q4,coimbatore ,1205249,22669786
tamil nadu,2020,q4,virudhunagar ,241382,3709784
tamil nadu,2020,q4,dindigul ,307925,5367168
tamil nadu,2020,q4,sivaganga ,166798,2627172
tamil nadu,2020,q4,tenkasi ,142862,2009081
tamil nadu,2020,q4,chengalpattu ,1170720,25436109
tamil nadu,2020,q4,kanniyakumari ,262708,3675595
tamil nadu,2020,q4,tirunelveli ,237977,3457326
tamil nadu,2020,q4,thiruvallur ,1408348,29646954
tamil nadu,2020,q4,theni ,171990,2779589
tamil nadu,2020,q4,ranipet ,229732,4467031
tamil nadu,2020,q4,namakkal ,280271,4367389
tamil nadu,2020,q4,vellore ,319993,6500445
tamil nadu,2020,q4,thiruvarur ,118770,1624657
tamil nadu,2021,q1,tiruchirappalli ,527667,8836445
tamil nadu,2021,q1,ramanathapuram ,158933,2470213
tamil nadu,2021,q1,krishnagiri ,592655,18257136
tamil nadu,2021,q1,cuddalore ,401780,6718405
tamil nadu,2021,q1,kancheepuram ,895950,22914978
tamil nadu,2021,q1,tiruppur ,772074,15416834
tamil nadu,2021,q1,dharmapuri ,306834,7786122
tamil nadu,2021,q1,thoothukkudi ,249036,3774093
tamil nadu,2021,q1,thanjavur ,340874,5383102
tamil nadu,2021,q1,madurai ,630685,10792871
tamil nadu,2021,q1,tiruvannamalai ,369304,7105656
tamil nadu,2021,q1,salem ,693137,13212180
tamil nadu,2021,q1,nagapattinam ,172162,2709896
tamil nadu,2021,q1,tirupathur ,242300,5673187
tamil nadu,2021,q1,ariyalur ,101107,1628883
tamil nadu,2021,q1,chennai ,1865001,44025572
tamil nadu,2021,q1,the nilgiris ,132909,2667830
tamil nadu,2021,q1,erode ,449675,7891302
tamil nadu,2021,q1,karur ,168402,2748286
tamil nadu,2021,q1,kallakkurichi ,231208,4214895
tamil nadu,2021,q1,viluppuram ,287910,5813660
tamil nadu,2021,q1,pudukkottai ,178074,2798190
tamil nadu,2021,q1,perambalur ,85113,1379818
tamil nadu,2021,q1,coimbatore ,1304141,28188456
tamil nadu,2021,q1,virudhunagar ,262406,4141001
tamil nadu,2021,q1,dindigul ,334350,6175195
tamil nadu,2021,q1,sivaganga ,181917,3022065
tamil nadu,2021,q1,tenkasi ,155104,2189726
tamil nadu,2021,q1,chengalpattu ,1259678,32721455
tamil nadu,2021,q1,kanniyakumari ,284941,4119075
tamil nadu,2021,q1,tirunelveli ,258947,3981829
tamil nadu,2021,q1,thiruvallur ,1522407,36786664
tamil nadu,2021,q1,theni ,187104,3191924
tamil nadu,2021,q1,ranipet ,248923,5222726
tamil nadu,2021,q1,namakkal ,304004,5067526
tamil nadu,2021,q1,vellore ,346428,7829717
tamil nadu,2021,q1,thiruvarur ,129468,1944801
tamil nadu,2021,q2,tiruchirappalli ,565156,10014470
tamil nadu,2021,q2,ramanathapuram ,170759,5788658
tamil nadu,2021,q2,krishnagiri ,635191,20912278
tamil nadu,2021,q2,cuddalore ,430763,7572362
tamil nadu,2021,q2,kancheepuram ,957182,14405043
tamil nadu,2021,q2,tiruppur ,828168,13987286
tamil nadu,2021,q2,dharmapuri ,329355,11902186
tamil nadu,2021,q2,thoothukkudi ,267294,6425418
tamil nadu,2021,q2,thanjavur ,365299,6514813
tamil nadu,2021,q2,madurai ,675035,10452990
tamil nadu,2021,q2,tiruvannamalai ,396885,11401391
tamil nadu,2021,q2,salem ,742566,14905297
tamil nadu,2021,q2,nagapattinam ,184857,3829274
tamil nadu,2021,q2,tirupathur ,259721,6705794
tamil nadu,2021,q2,ariyalur ,108556,2853636
tamil nadu,2021,q2,chennai ,1988355,23465841
tamil nadu,2021,q2,the nilgiris ,142446,3953366
tamil nadu,2021,q2,erode ,482323,8787572
tamil nadu,2021,q2,karur ,181017,5491006
tamil nadu,2021,q2,kallakkurichi ,248488,6466350
tamil nadu,2021,q2,viluppuram ,309150,7877686
tamil nadu,2021,q2,pudukkottai ,191659,6718305
tamil nadu,2021,q2,perambalur ,91400,2624650
tamil nadu,2021,q2,coimbatore ,1393621,20466115
tamil nadu,2021,q2,virudhunagar ,281847,6465638
tamil nadu,2021,q2,dindigul ,358919,10288708
tamil nadu,2021,q2,sivaganga ,195549,6634652
tamil nadu,2021,q2,tenkasi ,166417,3782378
tamil nadu,2021,q2,chengalpattu ,1344163,20067816
tamil nadu,2021,q2,kanniyakumari ,305185,4065120
tamil nadu,2021,q2,tirunelveli ,277572,5628868
tamil nadu,2021,q2,thiruvallur ,1626966,25866052
tamil nadu,2021,q2,theni ,200555,4717639
tamil nadu,2021,q2,ranipet ,266500,5358940
tamil nadu,2021,q2,namakkal ,326094,6676942
tamil nadu,2021,q2,vellore ,370600,7417717
tamil nadu,2021,q2,thiruvarur ,138929,3476217
tamil nadu,2021,q3,tiruchirappalli ,607438,13013878
tamil nadu,2021,q3,ramanathapuram ,184592,7525400
tamil nadu,2021,q3,krishnagiri ,683549,27316621
tamil nadu,2021,q3,cuddalore ,463831,9827523
tamil nadu,2021,q3,kancheepuram ,1025651,19375692
tamil nadu,2021,q3,tiruppur ,891753,21671965
tamil nadu,2021,q3,dharmapuri ,355076,15339761
tamil nadu,2021,q3,thoothukkudi ,288108,8777581
tamil nadu,2021,q3,thanjavur ,392930,8199685
tamil nadu,2021,q3,madurai ,725021,13827478
tamil nadu,2021,q3,tiruvannamalai ,428728,13794613
tamil nadu,2021,q3,salem ,798213,20472771
tamil nadu,2021,q3,nagapattinam ,199299,4991047
tamil nadu,2021,q3,tirupathur ,279522,8722087
tamil nadu,2021,q3,ariyalur ,117383,3848076
tamil nadu,2021,q3,chennai ,2124347,32604176
tamil nadu,2021,q3,the nilgiris ,153030,5408994
tamil nadu,2021,q3,erode ,519095,12194930
tamil nadu,2021,q3,karur ,195366,7353859
tamil nadu,2021,q3,kallakkurichi ,268553,8113239
tamil nadu,2021,q3,viluppuram ,333349,9367720
tamil nadu,2021,q3,pudukkottai ,207359,8715851
tamil nadu,2021,q3,perambalur ,98707,3559584
tamil nadu,2021,q3,coimbatore ,1494350,29670591
tamil nadu,2021,q3,virudhunagar ,303934,8566821
tamil nadu,2021,q3,dindigul ,386724,14066264
tamil nadu,2021,q3,sivaganga ,211419,8437970
tamil nadu,2021,q3,tenkasi ,179448,5091451
tamil nadu,2021,q3,chengalpattu ,1438295,26216614
tamil nadu,2021,q3,kanniyakumari ,327767,5466962
tamil nadu,2021,q3,tirunelveli ,298663,7647663
tamil nadu,2021,q3,thiruvallur ,1744228,33893931
tamil nadu,2021,q3,theni ,215932,6649668
tamil nadu,2021,q3,ranipet ,286775,6784440
tamil nadu,2021,q3,namakkal ,351110,9186158
tamil nadu,2021,q3,vellore ,397837,9908984
tamil nadu,2021,q3,thiruvarur ,150058,4216686
tamil nadu,2021,q4,tiruchirappalli ,649095,18168700
tamil nadu,2021,q4,ramanathapuram ,197871,5823063
tamil nadu,2021,q4,krishnagiri ,731018,41063180
tamil nadu,2021,q4,cuddalore ,496175,15600629
tamil nadu,2021,q4,kancheepuram ,1094222,38045414
tamil nadu,2021,q4,tiruppur ,954674,38382082
tamil nadu,2021,q4,dharmapuri ,380374,18597625
tamil nadu,2021,q4,thoothukkudi ,308403,8325418
tamil nadu,2021,q4,thanjavur ,419975,11666398
tamil nadu,2021,q4,madurai ,774490,22579696
tamil nadu,2021,q4,tiruvannamalai ,459291,15602060
tamil nadu,2021,q4,salem ,853064,30404374
tamil nadu,2021,q4,nagapattinam ,213351,6048155
tamil nadu,2021,q4,tirupathur ,298708,13267509
tamil nadu,2021,q4,ariyalur ,125914,4097525
tamil nadu,2021,q4,chennai ,2261346,61396354
tamil nadu,2021,q4,the nilgiris ,163376,5738513
tamil nadu,2021,q4,erode ,555089,17688206
tamil nadu,2021,q4,karur ,209536,6652899
tamil nadu,2021,q4,kallakkurichi ,287987,10237398
tamil nadu,2021,q4,viluppuram ,356755,12145153
tamil nadu,2021,q4,pudukkottai ,222558,6954715
tamil nadu,2021,q4,perambalur ,105814,3321994
tamil nadu,2021,q4,coimbatore ,1594082,56676456
tamil nadu,2021,q4,virudhunagar ,325642,9467511
tamil nadu,2021,q4,dindigul ,414158,14851971
tamil nadu,2021,q4,sivaganga ,226759,7264948
tamil nadu,2021,q4,tenkasi ,192159,5242074
tamil nadu,2021,q4,chengalpattu ,1532535,47983778
tamil nadu,2021,q4,kanniyakumari ,350058,8404616
tamil nadu,2021,q4,tirunelveli ,319265,8850319
tamil nadu,2021,q4,thiruvallur ,1860992,64247558
tamil nadu,2021,q4,theni ,231118,7732421
tamil nadu,2021,q4,ranipet ,306295,11305189
tamil nadu,2021,q4,namakkal ,375908,12188362
tamil nadu,2021,q4,vellore ,424585,15475176
tamil nadu,2021,q4,thiruvarur ,160500,4364001
tamil nadu,2022,q1,tiruchirappalli ,688562,20900419
tamil nadu,2022,q1,ramanathapuram ,210698,17777779
tamil nadu,2022,q1,krishnagiri ,776101,41868147
tamil nadu,2022,q1,cuddalore ,527223,15255170
tamil nadu,2022,q1,kancheepuram ,1158719,11803314
tamil nadu,2022,q1,tiruppur ,1014036,24784887
tamil nadu,2022,q1,dharmapuri ,404709,29735879
tamil nadu,2022,q1,thoothukkudi ,327607,16229136
tamil nadu,2022,q1,thanjavur ,445883,13460902
tamil nadu,2022,q1,madurai ,820952,18688722
tamil nadu,2022,q1,tiruvannamalai ,489026,28400548
tamil nadu,2022,q1,salem ,905104,31202884
tamil nadu,2022,q1,nagapattinam ,226781,9648543
tamil nadu,2022,q1,tirupathur ,317064,12811064
tamil nadu,2022,q1,ariyalur ,134075,8238011
tamil nadu,2022,q1,chennai ,2388315,10870012
tamil nadu,2022,q1,the nilgiris ,173188,9788145
tamil nadu,2022,q1,erode ,589462,16683133
tamil nadu,2022,q1,karur ,222853,16310834
tamil nadu,2022,q1,kallakkurichi ,306623,15612591
tamil nadu,2022,q1,viluppuram ,379264,17225194
tamil nadu,2022,q1,pudukkottai ,237115,22854053
tamil nadu,2022,q1,perambalur ,112667,8040859
tamil nadu,2022,q1,coimbatore ,1687096,27741808
tamil nadu,2022,q1,virudhunagar ,346363,17177364
tamil nadu,2022,q1,dindigul ,440072,27821213
tamil nadu,2022,q1,sivaganga ,241188,20384928
tamil nadu,2022,q1,tenkasi ,204182,9468909
tamil nadu,2022,q1,chengalpattu ,1621177,16221250
tamil nadu,2022,q1,kanniyakumari ,370820,5009074
tamil nadu,2022,q1,tirunelveli ,338716,13100432
tamil nadu,2022,q1,thiruvallur ,1970646,24538065
tamil nadu,2022,q1,theni ,245438,12750343
tamil nadu,2022,q1,ranipet ,325358,10227642
tamil nadu,2022,q1,namakkal ,399282,14545554
tamil nadu,2022,q1,vellore ,449961,11694691
tamil nadu,2022,q1,thiruvarur ,170694,9618776
tamil nadu,2022,q2,tiruchirappalli ,725751,23738205
tamil nadu,2022,q2,ramanathapuram ,222241,19935706
tamil nadu,2022,q2,krishnagiri ,818552,49292179
tamil nadu,2022,q2,cuddalore ,556402,17547836
tamil nadu,2022,q2,kancheepuram ,1220237,12030323
tamil nadu,2022,q2,tiruppur ,1070480,29868571
tamil nadu,2022,q2,dharmapuri ,427150,34230475
tamil nadu,2022,q2,thoothukkudi ,345560,20332081
tamil nadu,2022,q2,thanjavur ,470070,14935622
tamil nadu,2022,q2,madurai ,864806,22632794
tamil nadu,2022,q2,tiruvannamalai ,516276,33126041
tamil nadu,2022,q2,salem ,954155,35441956
tamil nadu,2022,q2,nagapattinam ,239174,11263032
tamil nadu,2022,q2,tirupathur ,334378,15520642
tamil nadu,2022,q2,ariyalur ,141760,9886229
tamil nadu,2022,q2,chennai ,2509588,9484073
tamil nadu,2022,q2,the nilgiris ,182412,13365582
tamil nadu,2022,q2,erode ,621587,20007565
tamil nadu,2022,q2,karur ,235178,21185242
tamil nadu,2022,q2,kallakkurichi ,324021,17183000
tamil nadu,2022,q2,viluppuram ,400301,18554839
tamil nadu,2022,q2,pudukkottai ,250443,28296586
tamil nadu,2022,q2,perambalur ,118807,8964011
tamil nadu,2022,q2,coimbatore ,1775760,32370054
tamil nadu,2022,q2,virudhunagar ,365515,20510885
tamil nadu,2022,q2,dindigul ,464161,33849388
tamil nadu,2022,q2,sivaganga ,254519,23366867
tamil nadu,2022,q2,tenkasi ,215290,11631764
tamil nadu,2022,q2,chengalpattu ,1704864,17802897
tamil nadu,2022,q2,kanniyakumari ,390775,5454833
tamil nadu,2022,q2,tirunelveli ,356993,15300245
tamil nadu,2022,q2,thiruvallur ,2075274,26026849
tamil nadu,2022,q2,theni ,258803,15309586
tamil nadu,2022,q2,ranipet ,343090,11686387
tamil nadu,2022,q2,namakkal ,421279,16353116
tamil nadu,2022,q2,vellore ,473994,13056808
tamil nadu,2022,q2,thiruvarur ,180074,10723137
tamil nadu,2022,q3,tiruchirappalli ,763327,26991002
tamil nadu,2022,q3,ramanathapuram ,233402,25202876
tamil nadu,2022,q3,krishnagiri ,862231,58865896
tamil nadu,2022,q3,cuddalore ,586020,19393232
tamil nadu,2022,q3,kancheepuram ,1284243,13738417
tamil nadu,2022,q3,tiruppur ,1128474,35519711
tamil nadu,2022,q3,dharmapuri ,450260,37905962
tamil nadu,2022,q3,thoothukkudi ,363372,25917848
tamil nadu,2022,q3,thanjavur ,494223,16319851
tamil nadu,2022,q3,madurai ,910111,25043694
tamil nadu,2022,q3,tiruvannamalai ,543589,41520495
tamil nadu,2022,q3,salem ,1005031,42989254
tamil nadu,2022,q3,nagapattinam ,251603,14208231
tamil nadu,2022,q3,tirupathur ,352443,18292108
tamil nadu,2022,q3,ariyalur ,149084,10805808
tamil nadu,2022,q3,chennai ,2635738,8736294
tamil nadu,2022,q3,the nilgiris ,191664,13756972
tamil nadu,2022,q3,erode ,654373,24140402
tamil nadu,2022,q3,karur ,247251,25004042
tamil nadu,2022,q3,kallakkurichi ,341416,20441688
tamil nadu,2022,q3,viluppuram ,421487,21647789
tamil nadu,2022,q3,pudukkottai ,262926,33814299
tamil nadu,2022,q3,perambalur ,124952,10607700
tamil nadu,2022,q3,coimbatore ,1867655,36137898
tamil nadu,2022,q3,virudhunagar ,384815,25858491
tamil nadu,2022,q3,dindigul ,488441,38288729
tamil nadu,2022,q3,sivaganga ,267326,29111159
tamil nadu,2022,q3,tenkasi ,226380,14369177
tamil nadu,2022,q3,chengalpattu ,1791530,18710626
tamil nadu,2022,q3,kanniyakumari ,411655,6596430
tamil nadu,2022,q3,tirunelveli ,375362,18623924
tamil nadu,2022,q3,thiruvallur ,2183990,29108780
tamil nadu,2022,q3,theni ,272745,18586327
tamil nadu,2022,q3,ranipet ,361284,13305109
tamil nadu,2022,q3,namakkal ,443273,19838171
tamil nadu,2022,q3,vellore ,499041,15140968
tamil nadu,2022,q3,thiruvarur ,189247,12198983
tamil nadu,2022,q4,tiruchirappalli ,798742,32716100
tamil nadu,2022,q4,ramanathapuram ,242901,11670114
tamil nadu,2022,q4,krishnagiri ,902906,74383349
tamil nadu,2022,q4,cuddalore ,612577,30099576
tamil nadu,2022,q4,kancheepuram ,1346845,64935793
tamil nadu,2022,q4,tiruppur ,1183174,67479751
tamil nadu,2022,q4,dharmapuri ,471109,34306151
tamil nadu,2022,q4,thoothukkudi ,378714,16378823
tamil nadu,2022,q4,thanjavur ,515959,21549397
tamil nadu,2022,q4,madurai ,953739,41569996
tamil nadu,2022,q4,tiruvannamalai ,567805,32921900
tamil nadu,2022,q4,salem ,1052099,59100611
tamil nadu,2022,q4,nagapattinam ,262020,11334862
tamil nadu,2022,q4,tirupathur ,369186,26050043
tamil nadu,2022,q4,ariyalur ,155220,7873071
tamil nadu,2022,q4,chennai ,2763151,90750262
tamil nadu,2022,q4,the nilgiris ,199839,10222030
tamil nadu,2022,q4,erode ,684126,31641358
tamil nadu,2022,q4,karur ,258049,13154773
tamil nadu,2022,q4,kallakkurichi ,356553,20960049
tamil nadu,2022,q4,viluppuram ,440319,23825795
tamil nadu,2022,q4,pudukkottai ,273282,13993977
tamil nadu,2022,q4,perambalur ,130138,6400251
tamil nadu,2022,q4,coimbatore ,1955681,95539371
